Snow ratio,Log likelihood,Error std,O18 lapse rate
0.45,-4803509.61,0.49,0.01
0.19,-4809644.01,0.49,0.0
0.77,-4810950.16,0.49,-0.01
0.02,-4823190.39,0.49,0.0
0.99,-4823340.51,0.49,-0.01
0.15,-4827552.43,0.49,0.0
0.95,-4827601.38,0.49,-0.01
0.14,-4838960.29,0.49,0.0
0.43,-4840669.48,0.49,0.01
0.13,-4842625.16,0.49,0.0
0.18,-4850672.67,0.49,0.0
0.48,-4855484.42,0.49,0.01
0.19,-4859292.03,0.49,0.0
0.54,-4865345.01,0.49,0.01
0.09,-4867292.75,0.49,0.0
0.44,-4868808.52,0.49,0.01
0.0,-4869223.34,0.49,0.0
0.92,-4871581.29,0.49,-0.01
0.98,-4875127.14,0.49,-0.01
0.3,-4876434.71,0.49,0.01
0.15,-4886775.9,0.49,0.0
0.09,-4892522.12,0.49,0.0
0.52,-4892586.18,0.49,0.01
0.14,-4895378.56,0.49,0.0
0.42,-4900023.64,0.49,0.01
0.84,-4906457.7,0.49,-0.01
0.23,-4917272.13,0.49,0.0
0.41,-4926529.85,0.49,0.01
0.78,-4929873.89,0.49,-0.01
0.27,-4934047.3,0.49,0.0
0.26,-4935640.46,0.49,0.0
0.29,-4936496.76,0.49,0.01
0.87,-4945542.63,0.49,-0.01
0.01,-4955942.86,0.49,0.0
0.28,-4956974.36,0.49,0.0
0.29,-4962235.5,0.49,0.01
0.35,-4972654.74,0.49,0.01
0.4,-4976231.37,0.49,0.01
0.12,-4979030.34,0.49,0.0
0.26,-4990614.42,0.49,0.0
0.47,-4991321.08,0.49,0.01
0.5,-4992991.36,0.49,0.01
0.08,-5004418.1,0.49,0.0
0.06,-5013767.49,0.49,0.0
0.34,-5019394.19,0.49,0.01
0.24,-5020336.05,0.49,0.0
0.84,-5020741.38,0.49,-0.01
0.31,-5027105.83,0.49,0.01
0.18,-5028984.46,0.49,0.0
0.17,-5029203.87,0.49,0.0
0.0,-5040820.92,0.49,0.0
0.28,-5041232.11,0.49,0.01
0.02,-5041829.75,0.49,0.0
0.94,-5046333.67,0.49,-0.01
0.2,-5052854.44,0.49,0.0
0.23,-5057217.34,0.49,0.0
0.88,-5079282.2,0.49,-0.01
0.43,-5088002.35,0.49,0.01
0.88,-5090221.54,0.49,-0.01
0.36,-5107013.78,0.49,0.01
0.23,-5108223.65,0.49,0.0
0.32,-5111834.41,0.49,0.01
0.5,-5112027.78,0.49,0.01
0.29,-5113962.28,0.49,0.01
0.08,-5115417.06,0.49,0.0
0.31,-5118555.99,0.49,0.01
0.31,-5119827.03,0.49,0.01
0.19,-5133150.27,0.49,0.0
0.0,-5137289.88,0.49,0.0
0.93,-5138148.07,0.49,-0.01
0.94,-5152176.3,0.49,-0.01
0.37,-5158832.73,0.49,0.01
0.17,-5160779.44,0.49,0.0
0.11,-5166945.42,0.49,0.0
0.9,-5167238.8,0.49,-0.01
0.88,-5168262.63,0.49,-0.01
0.12,-5168896.58,0.49,0.0
0.98,-5170696.59,0.49,-0.01
0.4,-5171555.45,0.49,0.01
0.02,-5189059.22,0.49,0.0
0.88,-5194118.63,0.49,-0.01
0.02,-5210502.19,0.49,0.0
0.21,-5214870.02,0.49,0.0
0.24,-5215764.21,0.49,0.0
0.49,-5222489.62,0.49,0.01
0.87,-5224481.67,0.49,-0.01
0.49,-5227155.68,0.49,0.01
0.88,-5243236.45,0.49,-0.01
0.25,-5257414.99,0.49,0.0
0.49,-5268689.32,0.49,0.01
0.44,-5269992.3,0.49,0.01
0.18,-5270473.81,0.49,0.0
0.49,-5281866.79,0.49,0.01
0.82,-5284117.94,0.49,-0.01
0.1,-5286421.97,0.49,0.0
0.25,-5291155.31,0.49,0.0
0.48,-5292792.36,0.49,0.01
0.16,-5307474.71,0.49,0.0
0.38,-5307615.97,0.49,0.01
0.86,-5309848.65,0.49,-0.01
0.08,-5321856.74,0.49,0.0
0.21,-5322735.44,0.49,0.0
0.83,-5323549.58,0.49,-0.01
0.38,-5328407.34,0.49,0.01
0.19,-5331539.15,0.49,0.0
0.34,-5343063.47,0.49,0.01
0.2,-5343457.34,0.49,0.0
0.15,-5349423.53,0.49,0.0
0.11,-5349767.02,0.49,0.0
0.05,-5354667.21,0.49,0.0
0.23,-5360562.48,0.49,0.0
0.07,-5362196.04,0.49,0.0
0.99,-5363561.43,0.49,-0.01
0.35,-5370299.91,0.49,0.01
0.98,-5383062.01,0.49,-0.01
0.39,-5386136.97,0.49,0.01
0.28,-5388094.95,0.49,0.01
0.25,-5388258.01,0.49,0.0
0.1,-5388886.04,0.49,0.0
0.37,-5393824.0,0.49,0.01
0.13,-5394561.88,0.49,0.0
0.89,-5403525.92,0.49,-0.01
0.86,-5410239.26,0.49,-0.01
0.97,-5410969.0,0.49,-0.01
0.85,-5415181.88,0.49,-0.01
0.92,-5417146.8,0.49,-0.01
0.37,-5418639.09,0.49,0.01
0.11,-5423264.2,0.49,0.0
0.05,-5428876.13,0.49,0.0
0.46,-5428899.31,0.49,0.01
0.29,-5430417.97,0.49,0.01
0.11,-5431869.17,0.49,0.0
0.48,-5434990.97,0.49,0.01
0.93,-5437736.07,0.49,-0.01
0.01,-5438520.79,0.49,0.0
0.41,-5438673.42,0.49,0.01
0.3,-5442348.71,0.49,0.01
0.34,-5445740.9,0.49,0.01
0.33,-5449858.33,0.49,0.01
0.02,-5449906.06,0.49,0.0
0.17,-5452648.17,0.49,0.0
0.36,-5453683.93,0.49,0.01
0.83,-5457134.8,0.49,-0.01
0.45,-5457854.56,0.49,0.01
0.84,-5458954.81,0.49,-0.01
0.97,-5460430.24,0.49,-0.01
0.08,-5464525.56,0.49,0.0
0.3,-5465732.79,0.49,0.01
0.91,-5468511.95,0.49,-0.01
0.23,-5473650.41,0.49,0.0
0.84,-5474540.01,0.49,-0.01
0.9,-5479566.84,0.49,-0.01
0.1,-5497993.5,0.49,0.0
0.06,-5498112.08,0.49,0.0
0.32,-5501419.72,0.49,0.01
0.35,-5508976.92,0.49,0.01
0.88,-5510531.88,0.49,-0.01
0.82,-5514105.19,0.49,-0.01
0.43,-5529399.38,0.49,0.01
0.37,-5530312.42,0.49,0.01
0.14,-5534099.19,0.49,0.0
0.04,-5535767.54,0.49,0.0
0.29,-5544894.57,0.49,0.01
0.92,-5553280.13,0.49,-0.01
0.13,-5557457.95,0.49,0.0
0.94,-5562261.57,0.49,-0.01
0.05,-5567306.07,0.49,0.0
0.81,-5568376.41,0.49,-0.01
0.1,-5572171.78,0.49,0.0
0.33,-5582077.26,0.49,0.01
0.32,-5583126.54,0.49,0.01
0.98,-5594629.03,0.49,-0.01
0.44,-5595539.39,0.49,0.01
0.97,-5596715.64,0.49,-0.01
0.32,-5600990.64,0.49,0.01
0.05,-5604482.79,0.49,0.0
0.13,-5606902.12,0.49,0.0
0.99,-5606956.15,0.49,-0.01
0.12,-5622905.31,0.49,0.0
0.99,-5622915.65,0.49,-0.01
0.02,-5633081.52,0.49,0.0
0.94,-5635328.47,0.49,-0.01
0.39,-5639643.71,0.49,0.01
0.16,-5639956.3,0.49,0.0
0.46,-5659069.8,0.49,0.01
0.3,-5664843.77,0.49,0.01
0.06,-5665723.37,0.49,0.0
0.83,-5672664.61,0.49,-0.01
0.11,-5673167.51,0.49,0.0
0.9,-5675193.38,0.49,-0.01
0.88,-5681383.42,0.49,-0.01
0.95,-5691800.94,0.49,-0.01
0.44,-5692655.21,0.49,0.01
0.06,-5693969.21,0.49,0.0
0.43,-5704160.23,0.49,0.01
0.4,-5722359.3,0.49,0.01
0.88,-5723569.7,0.49,-0.01
0.31,-5732681.82,0.49,0.01
0.05,-5735233.58,0.49,0.0
0.87,-5746522.75,0.49,-0.01
0.31,-5748678.5,0.49,0.01
0.94,-5755285.13,0.49,-0.01
0.22,-5755504.24,0.49,0.0
0.01,-5765819.57,0.49,0.0
1.0,-5779968.84,0.49,-0.01
0.22,-5783949.48,0.49,0.0
0.95,-5791431.04,0.49,-0.01
0.92,-5794625.37,0.49,-0.01
0.96,-5800694.77,0.49,-0.01
0.97,-5800820.46,0.49,-0.01
0.39,-5809187.38,0.49,0.01
0.98,-5810442.15,0.49,-0.01
0.9,-5810906.0,0.49,-0.01
0.99,-5811413.6,0.49,-0.01
0.96,-5814527.78,0.49,-0.01
0.31,-5825311.96,0.49,0.01
0.4,-5828791.35,0.49,0.01
0.13,-5833605.75,0.49,0.0
0.25,-5839237.04,0.49,0.01
0.94,-5841157.34,0.49,-0.01
0.89,-5846469.14,0.49,-0.01
0.06,-5847706.79,0.49,0.0
0.08,-5848865.43,0.49,0.0
0.24,-5856236.95,0.49,0.01
0.99,-5870168.93,0.49,-0.01
0.37,-5884865.19,0.49,0.01
0.11,-5885550.77,0.49,0.0
0.34,-5898879.45,0.49,0.01
0.4,-5904473.68,0.49,0.01
0.2,-5926938.49,0.49,0.0
0.09,-5928284.65,0.49,0.0
0.01,-5930510.14,0.49,0.0
0.02,-5938161.68,0.49,0.0
0.99,-5939905.33,0.49,-0.01
0.35,-5958649.13,0.49,0.01
0.93,-5959731.6,0.49,-0.01
0.23,-5960705.38,0.49,0.01
0.98,-5963613.16,0.49,-0.01
0.42,-5963800.48,0.49,0.01
0.11,-5964161.36,0.49,0.0
0.35,-5969049.58,0.49,0.01
0.89,-5969279.24,0.49,-0.01
0.95,-5982557.27,0.49,-0.01
0.9,-5987747.69,0.49,-0.01
0.08,-5989637.87,0.49,0.0
0.13,-5993776.98,0.49,0.0
0.18,-6000586.22,0.49,0.0
0.87,-6002963.71,0.49,-0.01
0.25,-6004868.4,0.49,0.01
0.29,-6009872.1,0.49,0.01
0.93,-6028482.2,0.49,-0.01
0.24,-6038350.34,0.49,0.01
0.24,-6049679.06,0.49,0.01
0.2,-6059320.81,0.49,0.01
0.98,-6088583.41,0.49,-0.01
0.18,-6088827.32,0.49,0.0
0.22,-6099482.78,0.49,0.01
0.23,-6105011.73,0.49,0.01
0.33,-6107083.99,0.49,0.01
0.43,-6128137.56,0.49,0.01
0.17,-6129006.49,0.49,0.0
0.2,-6140851.67,0.49,0.01
0.3,-6147648.67,0.49,0.01
0.12,-6151727.43,0.49,0.0
0.99,-6151822.2,0.49,-0.01
0.12,-6155254.03,0.49,0.0
0.02,-6159965.88,0.49,0.0
0.24,-6160513.52,0.49,0.01
0.17,-6167922.47,0.49,0.0
0.14,-6168308.01,0.49,0.0
0.33,-6171580.86,0.49,0.01
0.16,-6184089.13,0.49,0.0
0.41,-6184467.2,0.49,0.01
0.38,-6185367.36,0.49,0.01
0.9,-6193327.17,0.49,-0.01
0.38,-6202795.0,0.49,0.01
0.11,-6204205.84,0.49,0.0
0.4,-6205817.82,0.49,0.01
0.31,-6207198.07,0.49,0.01
0.17,-6207355.34,0.49,0.0
0.02,-6210419.36,0.49,0.0
0.25,-6217204.09,0.49,0.01
0.07,-6221365.63,0.49,0.0
0.2,-6221551.77,0.49,0.01
0.91,-6226937.78,0.49,-0.01
0.27,-6227443.14,0.49,0.01
0.23,-6234293.15,0.49,0.01
0.04,-6247064.84,0.49,0.0
0.04,-6249346.09,0.49,0.0
0.14,-6261929.86,0.49,0.0
0.33,-6267408.35,0.49,0.01
0.27,-6270797.66,0.49,0.01
0.98,-6274858.99,0.49,-0.01
0.39,-6276069.15,0.49,0.01
0.39,-6295350.66,0.49,0.01
0.4,-6303109.9,0.49,0.01
0.94,-6306313.43,0.49,-0.01
0.38,-6312560.37,0.49,0.01
0.3,-6321605.18,0.49,0.01
0.08,-6334503.6,0.49,0.0
0.25,-6338842.68,0.49,0.01
0.96,-6340412.99,0.49,-0.01
0.09,-6341567.53,0.49,0.0
0.89,-6342493.36,0.49,-0.01
0.88,-6342848.86,0.49,-0.01
0.35,-6347972.56,0.49,0.01
0.13,-6350629.93,0.49,0.0
0.34,-6352592.4,0.49,0.01
0.95,-6359770.16,0.49,-0.01
0.4,-6359953.89,0.49,0.01
0.31,-6372582.47,0.49,0.01
0.07,-6374074.77,0.49,0.0
0.08,-6397015.15,0.49,0.0
0.34,-6407860.19,0.49,0.01
0.97,-6449677.72,0.49,-0.01
0.91,-6451000.23,0.49,-0.01
1.0,-6460220.62,0.49,-0.01
0.05,-6483486.59,0.49,0.0
0.14,-6488607.61,0.49,0.0
0.15,-6489037.63,0.49,0.0
0.93,-6500229.37,0.49,-0.01
0.02,-6503877.51,0.49,0.0
0.31,-6507338.99,0.49,0.01
0.99,-6514360.29,0.49,-0.01
0.27,-6526561.56,0.49,0.01
0.04,-6531475.84,0.49,0.0
0.4,-6532893.94,0.49,0.01
0.98,-6541179.76,0.49,-0.01
0.91,-6550831.11,0.49,-0.01
0.91,-6551116.47,0.49,-0.01
0.92,-6553514.7,0.49,-0.01
0.07,-6561043.78,0.49,0.0
0.39,-6564796.0,0.49,0.01
0.01,-6567503.99,0.49,0.0
0.08,-6574817.6,0.49,0.0
0.96,-6587114.78,0.49,-0.01
0.16,-6590225.59,0.49,0.0
0.14,-6604894.7,0.49,0.0
0.17,-6620945.35,0.49,0.01
0.1,-6631043.74,0.49,0.0
0.11,-6631546.64,0.49,0.0
0.23,-6645915.95,0.49,0.01
0.03,-6661679.76,0.49,0.0
0.12,-6670213.46,0.49,0.0
0.94,-6671182.24,0.49,-0.01
0.19,-6681618.75,0.49,0.01
0.11,-6699479.98,0.49,0.0
0.27,-6701010.65,0.49,0.01
0.33,-6708750.45,0.49,0.01
0.24,-6718476.38,0.49,0.01
0.32,-6735545.68,0.49,0.01
0.14,-6735918.55,0.49,0.0
0.04,-6741083.06,0.49,0.0
0.04,-6758589.38,0.49,0.0
0.11,-6759333.55,0.49,0.0
0.35,-6775704.18,0.49,0.01
0.08,-6791390.93,0.49,0.0
0.21,-6793836.0,0.49,0.01
0.98,-6813551.87,0.49,-0.01
0.25,-6816946.68,0.49,0.01
0.07,-6825482.55,0.49,0.0
0.1,-6825722.89,0.49,0.0
0.17,-6830930.18,0.49,0.01
0.94,-6834947.89,0.49,-0.01
0.24,-6860129.63,0.49,0.01
0.32,-6860219.17,0.49,0.01
0.34,-6880010.98,0.49,0.01
0.92,-6882023.76,0.49,-0.01
0.16,-6882302.19,0.49,0.01
0.36,-6885534.24,0.49,0.01
0.18,-6891564.07,0.49,0.01
1.0,-6898759.2,0.49,-0.01
0.36,-6906268.87,0.49,0.01
1.0,-6927539.25,0.49,-0.01
0.02,-6929293.96,0.49,0.0
0.34,-6930262.52,0.49,0.01
0.22,-6931926.5,0.49,0.01
0.26,-6944698.76,0.49,0.01
0.27,-6944905.03,0.49,0.01
0.27,-6957807.18,0.49,0.01
0.15,-6962107.07,0.49,0.01
0.92,-6970173.19,0.49,-0.01
0.01,-6993572.57,0.49,0.0
0.13,-6996973.84,0.49,0.0
0.0,-6998337.2,0.49,0.0
0.2,-7008153.38,0.49,0.01
0.06,-7016478.58,0.49,0.0
0.98,-7025522.16,0.49,-0.01
0.34,-7040336.75,0.49,0.01
0.09,-7041212.8,0.49,0.0
0.09,-7044650.4,0.49,0.0
0.19,-7059715.88,0.49,0.01
0.31,-7064168.44,0.49,0.01
0.23,-7068805.96,0.49,0.01
0.03,-7069130.66,0.49,0.0
0.15,-7082931.04,0.49,0.01
0.96,-7084735.12,0.49,-0.01
0.19,-7130772.37,0.49,0.01
0.04,-7133174.55,0.49,0.0
0.03,-7160719.17,0.49,0.0
0.07,-7167507.81,0.49,0.0
0.07,-7176157.93,0.49,0.0
0.3,-7193825.24,0.49,0.01
0.98,-7206442.09,0.49,-0.01
0.11,-7208915.9,0.49,0.0
0.2,-7223180.11,0.49,0.01
0.15,-7224161.35,0.49,0.01
0.96,-7228553.95,0.49,-0.01
0.27,-7231394.7,0.49,0.01
0.15,-7239251.06,0.49,0.01
0.26,-7272908.8,0.49,0.01
0.03,-7286437.06,0.49,0.0
0.26,-7288040.23,0.49,0.01
0.1,-7294139.98,0.49,0.0
0.15,-7301173.15,0.49,0.01
0.01,-7305028.03,0.49,0.0
0.02,-7321865.36,0.49,0.0
0.96,-7323555.4,0.49,-0.01
0.2,-7339406.86,0.49,0.01
0.01,-7351196.11,0.49,0.0
0.33,-7351788.32,0.49,0.01
0.34,-7363752.54,0.49,0.01
0.24,-7369990.04,0.49,0.01
0.11,-7384709.94,0.49,0.01
0.08,-7384905.34,0.49,0.0
0.97,-7391845.9,0.49,-0.01
0.2,-7392743.54,0.49,0.01
0.18,-7421631.24,0.49,0.01
0.13,-7422818.24,0.49,0.01
0.23,-7435075.65,0.49,0.01
0.97,-7437030.09,0.49,-0.01
0.01,-7451873.79,0.49,0.0
0.02,-7466288.19,0.49,0.0
0.08,-7471161.46,0.49,0.0
0.26,-7475424.3,0.49,0.01
0.08,-7486740.09,0.49,0.0
0.23,-7487276.49,0.49,0.01
0.07,-7498767.52,0.49,0.0
0.22,-7520065.2,0.49,0.01
0.25,-7525722.12,0.49,0.01
0.29,-7546297.18,0.49,0.01
0.11,-7552998.34,0.49,0.01
0.04,-7577008.05,0.49,0.0
0.24,-7586952.28,0.49,0.01
0.15,-7604382.99,0.49,0.01
0.15,-7615060.07,0.49,0.01
0.3,-7617614.47,0.49,0.01
0.24,-7628081.54,0.49,0.01
0.1,-7636756.08,0.49,0.01
0.31,-7655336.53,0.49,0.01
0.13,-7687783.9,0.49,0.01
0.1,-7698987.67,0.49,0.01
0.32,-7722397.88,0.49,0.01
0.19,-7723605.28,0.49,0.01
0.28,-7725743.05,0.49,0.01
0.97,-7731301.62,0.49,-0.01
0.31,-7731456.14,0.49,0.01
0.07,-7746765.61,0.49,0.0
0.09,-7763309.17,0.49,0.0
0.02,-7772256.52,0.49,0.0
0.1,-7801162.3,0.49,0.01
0.14,-7806746.81,0.49,0.01
0.18,-7808113.4,0.49,0.01
0.06,-7820435.8,0.49,0.0
0.19,-7827670.84,0.49,0.01
0.1,-7830716.36,0.49,0.01
0.18,-7840513.74,0.49,0.01
0.23,-7862138.38,0.49,0.01
0.19,-7865445.15,0.49,0.01
0.28,-7865664.41,0.49,0.01
0.25,-7866341.44,0.49,0.01
0.28,-7900668.3,0.49,0.01
0.12,-7901417.02,0.49,0.01
0.03,-7925711.83,0.49,0.0
0.26,-7928777.15,0.49,0.01
0.28,-7936079.86,0.49,0.01
0.04,-7955734.29,0.49,0.0
0.15,-8007204.64,0.49,0.01
0.02,-8007751.45,0.49,0.0
0.01,-8009509.88,0.49,0.0
0.14,-8010516.42,0.49,0.01
0.19,-8016115.13,0.49,0.01
0.04,-8025002.91,0.49,0.0
0.07,-8034411.97,0.49,0.01
0.22,-8040169.85,0.49,0.01
0.24,-8047499.3,0.49,0.01
0.08,-8048693.01,0.49,0.01
0.99,-8060515.09,0.49,-0.01
1.0,-8083561.59,0.49,-0.01
0.04,-8083646.05,0.49,0.0
0.27,-8103924.82,0.49,0.01
0.11,-8108121.18,0.49,0.01
0.03,-8114712.5,0.49,0.0
0.12,-8143861.23,0.49,0.01
0.09,-8176794.03,0.49,0.01
0.29,-8183188.59,0.49,0.01
0.16,-8185339.56,0.49,0.01
0.03,-8198316.79,0.49,0.0
0.14,-8214615.09,0.49,0.01
0.01,-8214840.28,0.49,0.0
0.0,-8228125.45,0.49,0.0
0.14,-8231809.33,0.49,0.01
0.19,-8237239.34,0.49,0.01
0.21,-8249528.54,0.49,0.01
0.03,-8275234.75,0.49,0.0
0.01,-8303486.47,0.49,0.0
0.07,-8309414.53,0.49,0.01
0.0,-8313175.91,0.49,0.0
0.1,-8315839.06,0.49,0.01
0.28,-8325960.5,0.49,0.01
0.21,-8334163.74,0.49,0.01
0.07,-8336951.6,0.49,0.01
0.2,-8351117.45,0.49,0.01
0.04,-8373914.43,0.49,0.0
0.16,-8381206.03,0.49,0.01
0.21,-8387341.25,0.49,0.01
0.27,-8396772.83,0.49,0.01
0.17,-8410664.93,0.49,0.01
0.24,-8437954.69,0.49,0.01
0.16,-8468792.04,0.49,0.01
0.03,-8470452.99,0.49,0.0
0.04,-8485544.77,0.49,0.0
0.25,-8498475.25,0.49,0.01
0.08,-8518790.5,0.49,0.01
0.11,-8528039.88,0.49,0.01
0.09,-8534433.62,0.49,0.01
0.02,-8544673.09,0.49,0.0
0.14,-8547367.01,0.49,0.01
0.12,-8562073.19,0.49,0.01
0.12,-8573522.82,0.49,0.01
0.12,-8594131.8,0.49,0.01
0.04,-8630517.92,0.49,0.0
0.05,-8633396.3,0.49,0.01
0.21,-8636513.18,0.49,0.01
0.12,-8670309.1,0.49,0.01
0.16,-8674958.58,0.49,0.01
0.14,-8688230.1,0.49,0.01
0.23,-8699925.6,0.49,0.01
0.04,-8711961.38,0.49,0.01
0.22,-8755934.23,0.49,0.01
0.03,-8759457.82,0.49,0.0
0.18,-8766345.36,0.49,0.01
0.23,-8800798.24,0.49,0.01
0.03,-8824100.35,0.49,0.01
0.03,-8825060.88,0.49,0.01
0.16,-8849573.7,0.49,0.01
0.03,-8865482.65,0.49,0.01
0.08,-8867711.56,0.49,0.01
0.17,-8970128.48,0.49,0.01
0.13,-8994680.61,0.49,0.01
0.17,-9004410.4,0.49,0.01
0.2,-9008115.05,0.49,0.01
0.11,-9020304.33,0.49,0.01
0.08,-9024707.92,0.49,0.01
0.12,-9032404.05,0.49,0.01
0.07,-9070575.91,0.49,0.01
0.13,-9081925.08,0.49,0.01
0.04,-9111168.05,0.49,0.01
0.15,-9186188.99,0.49,0.01
0.16,-9271446.82,0.49,0.01
0.01,-9331729.2,0.49,0.01
0.14,-9332637.65,0.49,0.01
0.13,-9332897.08,0.49,0.01
0.19,-9351515.64,0.49,0.01
0.14,-9369259.8,0.49,0.01
0.17,-9381737.16,0.49,0.01
0.03,-9402118.66,0.49,0.01
0.05,-9416099.5,0.49,0.01
0.06,-9468716.47,0.49,0.01
0.19,-9470377.85,0.49,0.01
0.08,-9471642.86,0.49,0.01
0.2,-9503437.8,0.49,0.01
0.03,-9524890.19,0.49,0.01
0.13,-9525897.61,0.49,0.01
0.07,-9526696.85,0.49,0.01
0.18,-9546985.37,0.49,0.01
0.19,-9562100.33,0.49,0.01
0.09,-9608037.93,0.49,0.01
0.09,-9675894.4,0.49,0.01
0.2,-9686523.58,0.49,0.01
0.05,-9695579.91,0.49,0.01
0.14,-9780975.78,0.49,0.01
0.19,-9793075.9,0.49,0.01
0.18,-9820387.49,0.49,0.01
0.03,-9821313.18,0.49,0.01
0.01,-9848571.88,0.49,0.01
0.06,-9883897.17,0.49,0.01
0.13,-9908455.75,0.49,0.01
0.15,-9909048.8,0.49,0.01
0.16,-9910261.53,0.49,0.01
0.07,-9911886.16,0.49,0.01
0.17,-9919078.47,0.49,0.01
0.03,-9970428.87,0.49,0.01
0.07,-9971261.39,0.49,0.01
0.12,-10002644.26,0.49,0.01
0.14,-10003610.25,0.49,0.01
0.1,-10017535.07,0.49,0.01
0.0,-10021453.23,0.49,0.01
0.01,-10075105.88,0.49,0.01
0.07,-10190239.43,0.49,0.01
0.07,-10222601.97,0.49,0.01
0.03,-10245371.2,0.49,0.01
0.07,-10376006.44,0.49,0.01
0.12,-10404090.03,0.49,0.01
0.09,-10414078.02,0.49,0.01
0.13,-10446921.36,0.49,0.01
0.08,-10465636.24,0.49,0.01
0.14,-10470742.54,0.49,0.01
0.11,-10498622.31,0.49,0.01
0.08,-10523055.92,0.49,0.01
0.15,-10537814.39,0.49,0.01
0.01,-10578762.89,0.49,0.01
0.0,-10595573.57,0.49,0.01
0.14,-10646181.36,0.49,0.01
0.11,-10721690.02,0.49,0.01
0.01,-10722936.02,0.49,0.01
0.03,-10752928.08,0.49,0.01
0.09,-10759060.64,0.49,0.01
0.07,-10803335.89,0.49,0.01
0.04,-10830665.64,0.49,0.01
0.09,-10831382.14,0.49,0.01
0.13,-10860815.97,0.49,0.01
0.03,-10870003.48,0.49,0.01
0.03,-10892227.47,0.49,0.01
0.03,-10920730.07,0.49,0.01
0.11,-10933674.77,0.49,0.01
0.05,-10951735.92,0.49,0.01
0.08,-11107805.95,0.49,0.01
0.11,-11199450.21,0.49,0.01
0.05,-11265758.26,0.49,0.01
0.06,-11273051.77,0.49,0.01
0.05,-11291682.87,0.49,0.01
0.02,-11300470.05,0.49,0.01
0.04,-11310763.88,0.49,0.01
0.06,-11386095.09,0.49,0.01
0.02,-11441745.34,0.49,0.01
0.03,-11463793.17,0.49,0.01
0.03,-11569713.09,0.49,0.01
0.04,-11590082.23,0.49,0.01
0.03,-11623429.21,0.49,0.01
0.01,-11668193.88,0.49,0.01
0.02,-11671517.71,0.49,0.01
0.06,-11697815.48,0.49,0.01
0.02,-11721363.25,0.49,0.01
0.03,-11743045.22,0.49,0.01
0.01,-11760610.04,0.49,0.01
0.07,-11769698.64,0.49,0.01
0.06,-11834675.25,0.49,0.01
0.06,-11842640.02,0.49,0.01
0.01,-11897564.26,0.49,0.01
0.05,-11986778.28,0.49,0.01
0.01,-11994044.99,0.49,0.01
0.02,-12046964.9,0.49,0.01
0.01,-12058978.7,0.49,0.01
0.04,-12076015.57,0.49,0.01
0.07,-12148016.23,0.49,0.01
0.03,-12151278.79,0.49,0.01
0.05,-12238095.37,0.49,0.01
0.03,-12267088.46,0.49,0.01
0.02,-12394406.93,0.49,0.01
0.01,-12416208.26,0.49,0.01
0.03,-12486252.68,0.49,0.01
0.03,-12490650.93,0.49,0.01
0.01,-12676079.96,0.49,0.01
0.01,-12729123.64,0.49,0.01
0.02,-12738824.92,0.49,0.01
0.01,-12940046.58,0.49,0.01
0.02,-13111369.96,0.49,0.01
