Snow ratio,Log likelihood,Error std,H2 lapse rate
0.16,-7024586.67,3.04,0.02
0.3,-7031227.88,3.04,0.04
0.07,-7039560.49,3.04,0.01
0.18,-7044111.19,3.04,0.02
0.36,-7049630.32,3.04,0.04
0.06,-7053480.02,3.04,0.01
0.14,-7059548.36,3.04,0.02
0.18,-7079192.59,3.04,0.02
0.9,-7083094.66,3.04,-0.04
0.47,-7092104.36,3.04,0.05
0.3,-7092320.92,3.04,0.04
0.29,-7093430.0,3.04,0.03
0.4,-7099936.99,3.04,0.05
1.0,-7102644.9,3.04,-0.03
0.26,-7108337.95,3.04,0.03
0.4,-7116110.09,3.04,0.05
0.77,-7118626.95,3.04,-0.06
0.92,-7131378.05,3.04,-0.04
0.1,-7139285.37,3.04,0.01
0.21,-7142600.9,3.04,0.03
0.01,-7149704.62,3.04,0.0
0.02,-7155534.79,3.04,0.01
0.85,-7158116.35,3.04,-0.05
0.92,-7160061.26,3.04,-0.04
0.12,-7165835.95,3.04,0.02
0.3,-7178516.89,3.04,0.04
0.05,-7180477.61,3.04,0.01
0.52,-7187183.49,3.04,0.06
0.44,-7191779.09,3.04,0.05
0.1,-7193031.75,3.04,0.02
0.23,-7209753.49,3.04,0.03
0.31,-7213982.11,3.04,0.04
0.05,-7219528.61,3.04,0.01
0.03,-7290085.4,3.04,0.01
0.48,-7299684.54,3.04,0.06
0.83,-7300501.2,3.04,-0.05
0.29,-7311311.82,3.04,0.04
0.42,-7312081.94,3.04,0.05
0.97,-7315581.29,3.04,-0.04
0.82,-7326489.69,3.04,-0.05
0.35,-7326889.01,3.04,0.04
0.78,-7327054.96,3.04,-0.06
0.02,-7337274.29,3.04,0.01
0.43,-7338729.67,3.04,0.05
0.21,-7341267.64,3.04,0.03
0.47,-7351747.23,3.04,0.05
0.04,-7354565.33,3.04,0.01
0.44,-7355241.06,3.04,0.05
0.46,-7361207.24,3.04,0.05
0.96,-7368054.96,3.04,-0.04
0.36,-7368575.46,3.04,0.04
0.03,-7373188.53,3.04,0.01
0.35,-7384291.77,3.04,0.04
0.37,-7389293.62,3.04,0.04
0.12,-7394932.97,3.04,0.02
0.42,-7404264.3,3.04,0.05
0.31,-7408294.6,3.04,0.04
0.86,-7418625.0,3.04,-0.05
0.22,-7427180.45,3.04,0.03
0.83,-7433567.83,3.04,-0.05
0.9,-7438143.56,3.04,-0.05
0.94,-7438314.27,3.04,-0.04
0.94,-7438973.27,3.04,-0.04
0.38,-7439701.24,3.04,0.05
0.28,-7448950.58,3.04,0.04
0.13,-7449117.09,3.04,0.02
0.84,-7477965.36,3.04,-0.05
0.88,-7493076.67,3.04,-0.05
0.23,-7497563.68,3.04,0.03
0.94,-7501290.29,3.04,-0.04
0.04,-7506897.7,3.04,0.01
0.27,-7516902.85,3.04,0.04
0.14,-7519254.21,3.04,0.02
0.91,-7550421.43,3.04,-0.05
0.43,-7556663.43,3.04,0.05
0.44,-7562815.96,3.04,0.05
0.24,-7566526.67,3.04,0.03
0.37,-7571533.89,3.04,0.05
0.04,-7571555.37,3.04,0.01
0.03,-7585995.52,3.04,0.01
0.2,-7616002.96,3.04,0.03
0.99,-7619715.21,3.04,-0.04
0.81,-7628061.36,3.04,-0.06
0.32,-7632004.3,3.04,0.04
0.25,-7643412.24,3.04,0.03
0.35,-7648809.49,3.04,0.04
0.91,-7661448.79,3.04,-0.05
0.49,-7665334.84,3.04,0.06
0.87,-7681148.18,3.04,-0.05
0.8,-7687630.12,3.04,-0.06
0.47,-7697565.29,3.04,0.06
0.92,-7699520.55,3.04,-0.04
0.12,-7699523.58,3.04,0.02
0.49,-7701436.85,3.04,0.06
0.46,-7703313.75,3.04,0.06
0.98,-7706122.2,3.04,-0.04
0.33,-7715673.89,3.04,0.04
0.96,-7720955.7,3.04,-0.04
0.92,-7721412.57,3.04,-0.04
0.99,-7737467.34,3.04,-0.04
0.11,-7739315.34,3.04,0.02
0.29,-7742123.31,3.04,0.04
0.83,-7747963.57,3.04,-0.05
0.14,-7755655.35,3.04,0.02
0.31,-7757086.92,3.04,0.04
0.08,-7761587.2,3.04,0.02
0.32,-7765912.79,3.04,0.04
0.28,-7770527.01,3.04,0.04
0.14,-7789997.27,3.04,0.02
0.32,-7798057.2,3.04,0.04
0.9,-7812631.7,3.04,-0.05
0.88,-7813932.83,3.04,-0.05
0.29,-7823696.06,3.04,0.04
0.02,-7829564.12,3.04,0.01
0.04,-7837025.54,3.04,0.01
0.35,-7842816.93,3.04,0.05
0.24,-7848996.64,3.04,0.03
0.17,-7861892.7,3.04,0.03
0.47,-7863537.12,3.04,0.06
0.84,-7870042.29,3.04,-0.05
0.22,-7870179.53,3.04,0.03
0.19,-7876408.6,3.04,0.03
0.47,-7877786.7,3.04,0.06
0.34,-7878652.09,3.04,0.04
0.31,-7897457.89,3.04,0.04
0.12,-7910781.54,3.04,0.02
0.39,-7916574.46,3.04,0.05
0.86,-7916834.93,3.04,-0.05
0.32,-7917939.72,3.04,0.04
0.89,-7924585.57,3.04,-0.05
0.26,-7925060.17,3.04,0.04
0.4,-7931127.02,3.04,0.05
0.01,-7934608.39,3.04,0.01
0.84,-7941458.91,3.04,-0.05
0.93,-7957338.72,3.04,-0.04
0.12,-7977286.26,3.04,0.02
0.2,-7983764.12,3.04,0.03
0.4,-7985314.28,3.04,0.05
0.4,-7994775.69,3.04,0.05
0.31,-7995797.05,3.04,0.04
0.27,-8006899.1,3.04,0.04
0.07,-8007439.68,3.04,0.02
0.88,-8014601.14,3.04,-0.05
0.23,-8021251.59,3.04,0.03
0.41,-8032096.35,3.04,0.05
0.86,-8052316.88,3.04,-0.05
0.21,-8052612.56,3.04,0.03
0.94,-8053550.79,3.04,-0.05
0.12,-8055923.66,3.04,0.02
0.26,-8057425.65,3.04,0.04
0.2,-8063341.38,3.04,0.03
0.0,-8063743.67,3.04,0.01
0.38,-8069267.59,3.04,0.05
0.34,-8070695.61,3.04,0.05
0.01,-8072170.85,3.04,0.01
0.43,-8082730.8,3.04,0.05
0.28,-8092047.65,3.04,0.04
0.26,-8092950.0,3.04,0.04
0.33,-8099008.74,3.04,0.04
0.14,-8108800.59,3.04,0.02
0.83,-8111189.7,3.04,-0.06
0.98,-8113002.58,3.04,-0.04
0.83,-8113997.0,3.04,-0.06
0.29,-8120757.26,3.04,0.04
0.01,-8128404.82,3.04,0.01
1.0,-8141701.16,3.04,-0.04
0.93,-8150368.18,3.04,-0.05
0.29,-8162070.88,3.04,0.04
0.86,-8169723.34,3.04,-0.05
0.28,-8180914.1,3.04,0.04
0.06,-8186048.67,3.04,0.02
0.85,-8191130.5,3.04,-0.05
0.17,-8191202.44,3.04,0.03
0.01,-8197952.62,3.04,0.01
0.24,-8200956.44,3.04,0.04
0.35,-8203716.75,3.04,0.05
0.12,-8218092.38,3.04,0.02
0.17,-8226398.81,3.04,0.03
0.17,-8229809.0,3.04,0.03
0.12,-8246904.63,3.04,0.02
1.0,-8254632.27,3.04,-0.04
0.19,-8259197.8,3.04,0.03
0.89,-8290336.09,3.04,-0.05
0.28,-8295443.96,3.04,0.04
0.02,-8302761.33,3.04,0.01
0.98,-8321290.55,3.04,-0.04
0.03,-8323273.52,3.04,0.01
0.86,-8352372.53,3.04,-0.05
0.24,-8360801.32,3.04,0.04
0.27,-8361028.83,3.04,0.04
0.3,-8365726.39,3.04,0.04
0.9,-8386161.28,3.04,-0.05
0.35,-8403530.36,3.04,0.05
0.21,-8405666.44,3.04,0.03
0.04,-8408959.58,3.04,0.02
0.85,-8409858.22,3.04,-0.06
0.08,-8420105.62,3.04,0.02
0.94,-8438986.76,3.04,-0.05
0.32,-8447851.56,3.04,0.05
0.37,-8455897.82,3.04,0.05
0.11,-8474382.61,3.04,0.02
0.1,-8485884.8,3.04,0.02
0.23,-8511887.87,3.04,0.04
0.18,-8518007.16,3.04,0.03
0.31,-8522400.31,3.04,0.04
0.09,-8529167.36,3.04,0.02
0.39,-8535655.45,3.04,0.05
0.19,-8537278.29,3.04,0.03
0.89,-8538186.92,3.04,-0.05
0.43,-8545402.47,3.04,0.06
0.97,-8551125.55,3.04,-0.04
0.21,-8553459.66,3.04,0.04
0.89,-8555493.5,3.04,-0.05
0.08,-8559751.29,3.04,0.02
0.3,-8565740.97,3.04,0.04
0.96,-8573534.66,3.04,-0.04
0.29,-8583506.03,3.04,0.04
0.84,-8588488.37,3.04,-0.06
0.12,-8591503.02,3.04,0.03
0.3,-8597194.92,3.04,0.04
0.84,-8600263.29,3.04,-0.06
0.18,-8612937.9,3.04,0.03
0.33,-8624109.55,3.04,0.05
0.87,-8626771.66,3.04,-0.05
0.92,-8635514.2,3.04,-0.05
0.23,-8636128.92,3.04,0.04
0.92,-8638171.49,3.04,-0.05
0.95,-8646883.94,3.04,-0.05
0.86,-8650503.77,3.04,-0.06
0.99,-8664732.04,3.04,-0.04
0.18,-8676267.19,3.04,0.03
0.92,-8689916.88,3.04,-0.05
0.01,-8690750.61,3.04,0.01
0.17,-8717066.7,3.04,0.03
0.84,-8726266.73,3.04,-0.06
0.29,-8733281.95,3.04,0.04
0.13,-8739958.03,3.04,0.03
0.28,-8745901.97,3.04,0.04
0.02,-8766819.02,3.04,0.01
0.1,-8767847.34,3.04,0.02
0.13,-8768136.02,3.04,0.03
0.99,-8768509.8,3.04,-0.04
0.85,-8770493.87,3.04,-0.06
0.31,-8774049.42,3.04,0.05
0.32,-8775155.61,3.04,0.05
0.41,-8784888.68,3.04,0.06
0.09,-8792425.99,3.04,0.02
0.43,-8797140.05,3.04,0.06
0.88,-8804232.73,3.04,-0.05
0.42,-8805038.91,3.04,0.06
0.27,-8805314.28,3.04,0.04
1.0,-8806026.9,3.04,-0.04
0.86,-8817295.72,3.04,-0.06
0.04,-8818172.77,3.04,0.02
0.25,-8830324.13,3.04,0.04
0.29,-8841416.76,3.04,0.05
0.12,-8849700.22,3.04,0.03
0.23,-8850865.9,3.04,0.04
0.11,-8857175.51,3.04,0.03
0.37,-8857977.41,3.04,0.05
0.0,-8866068.31,3.04,0.01
0.29,-8882795.53,3.04,0.04
0.35,-8893297.56,3.04,0.05
0.1,-8895671.85,3.04,0.02
0.09,-8912461.65,3.04,0.02
0.99,-8912945.04,3.04,-0.04
0.04,-8914208.59,3.04,0.02
0.24,-8932980.73,3.04,0.04
0.03,-8934789.15,3.04,0.02
0.37,-8935623.04,3.04,0.05
0.34,-8937077.22,3.04,0.05
0.94,-8940014.36,3.04,-0.05
0.25,-8940662.95,3.04,0.04
0.86,-8949000.84,3.04,-0.06
0.21,-8949307.03,3.04,0.04
0.22,-8953074.99,3.04,0.04
0.93,-8965148.32,3.04,-0.05
0.02,-8966644.03,3.04,0.02
0.4,-9005215.62,3.04,0.06
0.08,-9023187.41,3.04,0.02
0.4,-9025019.86,3.04,0.06
0.11,-9026446.14,3.04,0.03
0.04,-9027433.72,3.04,0.02
0.19,-9056742.9,3.04,0.04
0.19,-9066780.26,3.04,0.04
0.04,-9078931.73,3.04,0.02
0.07,-9079311.52,3.04,0.02
0.04,-9087036.82,3.04,0.02
0.96,-9094992.68,3.04,-0.05
0.31,-9111875.24,3.04,0.05
0.08,-9124676.05,3.04,0.02
0.35,-9131416.96,3.04,0.05
0.26,-9133551.65,3.04,0.04
0.41,-9139606.19,3.04,0.06
0.24,-9146234.6,3.04,0.04
0.17,-9151810.19,3.04,0.03
0.09,-9155562.1,3.04,0.03
0.2,-9160763.6,3.04,0.04
0.95,-9164528.64,3.04,-0.05
0.39,-9175714.4,3.04,0.06
0.2,-9176292.46,3.04,0.04
0.27,-9188206.94,3.04,0.04
0.05,-9188758.01,3.04,0.02
0.99,-9190569.83,3.04,-0.05
0.03,-9192539.49,3.04,0.02
0.08,-9193332.94,3.04,0.02
0.04,-9205538.36,3.04,0.02
0.98,-9210489.18,3.04,-0.05
0.25,-9214664.72,3.04,0.04
0.97,-9234744.86,3.04,-0.05
0.87,-9236860.31,3.04,-0.06
0.28,-9237804.44,3.04,0.05
0.09,-9247867.42,3.04,0.02
0.28,-9251767.41,3.04,0.05
0.19,-9255686.01,3.04,0.04
0.05,-9257971.87,3.04,0.02
0.21,-9272967.06,3.04,0.04
0.16,-9279255.54,3.04,0.03
0.92,-9279531.86,3.04,-0.05
0.89,-9280982.88,3.04,-0.06
0.09,-9282902.2,3.04,0.03
0.35,-9297940.21,3.04,0.05
0.29,-9308150.99,3.04,0.05
0.28,-9312122.3,3.04,0.05
0.31,-9320288.89,3.04,0.05
0.29,-9336174.75,3.04,0.05
0.91,-9341542.65,3.04,-0.05
0.06,-9349105.86,3.04,0.02
0.28,-9370788.59,3.04,0.05
0.33,-9381224.19,3.04,0.05
0.98,-9390043.88,3.04,-0.05
0.11,-9392082.85,3.04,0.03
0.29,-9396956.19,3.04,0.05
0.27,-9406986.12,3.04,0.05
0.28,-9412221.84,3.04,0.05
0.94,-9431374.25,3.04,-0.05
0.91,-9434443.6,3.04,-0.05
0.09,-9460351.99,3.04,0.03
0.88,-9469117.38,3.04,-0.06
0.36,-9477474.37,3.04,0.06
0.08,-9480633.63,3.04,0.03
0.23,-9486089.32,3.04,0.04
0.25,-9488397.64,3.04,0.04
0.04,-9492404.39,3.04,0.02
0.28,-9496260.4,3.04,0.05
0.05,-9523286.65,3.04,0.02
0.1,-9525174.75,3.04,0.03
0.39,-9529941.5,3.04,0.06
0.97,-9549729.01,3.04,-0.05
0.21,-9558123.68,3.04,0.04
0.01,-9559176.86,3.04,0.02
0.17,-9570374.86,3.04,0.04
0.07,-9631428.58,3.04,0.02
0.27,-9635114.7,3.04,0.05
0.1,-9676631.71,3.04,0.03
0.07,-9678209.02,3.04,0.03
0.89,-9689385.68,3.04,-0.06
0.98,-9691802.46,3.04,-0.05
0.17,-9714082.22,3.04,0.04
0.36,-9720266.81,3.04,0.06
0.31,-9768432.71,3.04,0.05
0.04,-9792766.23,3.04,0.02
0.3,-9805943.81,3.04,0.05
0.14,-9806280.75,3.04,0.03
0.1,-9815716.66,3.04,0.03
0.18,-9817814.61,3.04,0.04
0.01,-9831431.25,3.04,0.02
0.93,-9838600.86,3.04,-0.05
0.07,-9847407.16,3.04,0.03
0.17,-9849534.75,3.04,0.04
0.91,-9850885.79,3.04,-0.06
0.32,-9860065.6,3.04,0.05
0.06,-9868004.34,3.04,0.02
0.3,-9887972.41,3.04,0.05
0.08,-9903847.6,3.04,0.03
0.35,-9913526.88,3.04,0.06
0.27,-9935883.77,3.04,0.05
0.91,-9943633.53,3.04,-0.06
0.05,-9969592.71,3.04,0.02
0.01,-9980921.58,3.04,0.02
0.19,-9983624.52,3.04,0.04
0.2,-9988086.18,3.04,0.04
0.0,-9990377.46,3.04,0.02
0.25,-10023782.83,3.04,0.05
0.0,-10037967.36,3.04,0.02
0.35,-10057328.62,3.04,0.06
0.33,-10057538.77,3.04,0.05
0.31,-10078028.89,3.04,0.05
0.05,-10101405.11,3.04,0.02
0.2,-10104200.36,3.04,0.04
0.29,-10116394.58,3.04,0.05
0.94,-10117370.79,3.04,-0.05
0.08,-10128189.64,3.04,0.03
0.93,-10136907.15,3.04,-0.06
0.08,-10146863.74,3.04,0.03
0.07,-10154984.47,3.04,0.03
0.93,-10168943.44,3.04,-0.06
0.24,-10170982.93,3.04,0.05
0.95,-10183531.49,3.04,-0.05
0.94,-10211547.64,3.04,-0.05
0.96,-10222348.39,3.04,-0.05
0.25,-10229482.71,3.04,0.05
0.07,-10232409.09,3.04,0.03
0.21,-10237267.29,3.04,0.04
0.31,-10242795.96,3.04,0.05
0.11,-10243234.79,3.04,0.03
0.3,-10258586.46,3.04,0.05
0.35,-10282589.12,3.04,0.06
0.21,-10283501.0,3.04,0.04
0.05,-10293747.12,3.04,0.03
0.3,-10297236.66,3.04,0.05
0.94,-10316364.92,3.04,-0.06
0.35,-10329654.97,3.04,0.06
0.02,-10335090.14,3.04,0.02
0.29,-10339239.11,3.04,0.05
0.01,-10342091.2,3.04,0.02
0.15,-10354346.88,3.04,0.04
0.04,-10362979.2,3.04,0.02
0.97,-10383160.16,3.04,-0.05
0.95,-10394081.71,3.04,-0.06
0.33,-10397948.27,3.04,0.06
0.28,-10410336.74,3.04,0.05
0.25,-10428359.41,3.04,0.05
0.14,-10433509.1,3.04,0.04
0.07,-10438324.41,3.04,0.03
0.95,-10492736.89,3.04,-0.06
0.27,-10501456.31,3.04,0.05
0.13,-10503217.59,3.04,0.04
0.93,-10505236.29,3.04,-0.06
0.18,-10508728.36,3.04,0.04
0.3,-10510228.38,3.04,0.05
0.25,-10540696.63,3.04,0.05
0.16,-10561710.35,3.04,0.04
0.17,-10588673.52,3.04,0.04
0.13,-10599242.65,3.04,0.04
0.94,-10614830.81,3.04,-0.06
0.04,-10619556.22,3.04,0.03
0.02,-10621290.85,3.04,0.02
0.97,-10626553.3,3.04,-0.05
0.02,-10634328.3,3.04,0.02
0.96,-10634487.67,3.04,-0.06
0.07,-10645466.97,3.04,0.03
0.97,-10656073.25,3.04,-0.05
0.0,-10664961.42,3.04,0.02
0.98,-10707401.2,3.04,-0.05
0.19,-10737717.54,3.04,0.04
0.19,-10742528.71,3.04,0.04
0.22,-10753681.35,3.04,0.05
0.18,-10757765.29,3.04,0.04
0.13,-10765937.1,3.04,0.04
0.96,-10839752.34,3.04,-0.06
0.14,-10891552.41,3.04,0.04
0.14,-10897963.62,3.04,0.04
0.18,-10907822.07,3.04,0.04
0.01,-10911330.6,3.04,0.02
0.18,-10925290.74,3.04,0.04
0.0,-10930109.59,3.04,0.02
0.11,-10935661.83,3.04,0.04
0.31,-10951950.88,3.04,0.06
0.14,-10954012.49,3.04,0.04
0.22,-11021690.55,3.04,0.05
0.96,-11022416.72,3.04,-0.06
0.0,-11037706.22,3.04,0.02
0.14,-11037848.48,3.04,0.04
0.19,-11046571.99,3.04,0.04
0.14,-11095586.05,3.04,0.04
0.26,-11106001.82,3.04,0.05
0.98,-11107826.07,3.04,-0.06
0.11,-11132564.36,3.04,0.04
0.09,-11147454.67,3.04,0.03
0.19,-11159073.8,3.04,0.05
0.05,-11163327.71,3.04,0.03
0.97,-11202700.43,3.04,-0.06
0.27,-11228974.5,3.04,0.05
0.05,-11246614.19,3.04,0.03
0.3,-11247699.91,3.04,0.06
0.09,-11263168.59,3.04,0.03
0.29,-11295085.57,3.04,0.06
0.03,-11315299.99,3.04,0.03
0.03,-11318113.5,3.04,0.03
0.1,-11321660.68,3.04,0.04
0.2,-11322083.84,3.04,0.05
0.97,-11330812.06,3.04,-0.06
0.99,-11344863.11,3.04,-0.06
0.23,-11352919.16,3.04,0.05
0.2,-11353396.15,3.04,0.05
0.25,-11355792.57,3.04,0.05
0.22,-11364488.59,3.04,0.05
0.08,-11370614.98,3.04,0.03
0.1,-11404275.68,3.04,0.04
0.15,-11449019.09,3.04,0.04
0.06,-11451431.14,3.04,0.03
0.29,-11477244.94,3.04,0.06
0.28,-11480507.58,3.04,0.06
0.16,-11482313.4,3.04,0.04
0.04,-11523418.29,3.04,0.03
0.03,-11536899.28,3.04,0.03
0.99,-11541165.28,3.04,-0.06
0.27,-11550296.78,3.04,0.06
0.11,-11561299.25,3.04,0.04
0.07,-11585882.98,3.04,0.03
0.19,-11604315.44,3.04,0.05
0.19,-11617341.5,3.04,0.05
0.19,-11634381.99,3.04,0.05
0.25,-11643891.14,3.04,0.05
0.07,-11674416.95,3.04,0.03
1.0,-11691999.26,3.04,-0.06
0.17,-11710270.38,3.04,0.05
0.08,-11711439.72,3.04,0.04
0.26,-11722061.77,3.04,0.05
0.99,-11732182.56,3.04,-0.06
0.24,-11748274.54,3.04,0.05
0.29,-11755621.18,3.04,0.06
0.1,-11756515.23,3.04,0.04
0.13,-11757143.93,3.04,0.04
0.0,-11773396.82,3.04,0.03
0.2,-11802764.2,3.04,0.05
0.0,-11827432.35,3.04,0.03
0.12,-11829442.98,3.04,0.04
0.0,-11838335.36,3.04,0.03
0.15,-11855355.88,3.04,0.04
0.21,-11884214.16,3.04,0.05
0.01,-11885860.56,3.04,0.03
0.19,-11896221.06,3.04,0.05
0.17,-11902391.74,3.04,0.05
0.06,-11936108.22,3.04,0.03
0.08,-11950101.59,3.04,0.04
0.04,-11969281.74,3.04,0.03
0.21,-11988939.56,3.04,0.05
0.07,-11992443.54,3.04,0.04
0.22,-11998302.49,3.04,0.05
0.04,-12017037.0,3.04,0.03
0.28,-12023739.9,3.04,0.06
0.05,-12028351.0,3.04,0.03
0.13,-12029691.97,3.04,0.04
0.17,-12034108.5,3.04,0.05
0.04,-12050571.03,3.04,0.03
0.26,-12086064.6,3.04,0.06
0.14,-12087657.57,3.04,0.04
0.08,-12087830.29,3.04,0.04
0.16,-12153662.97,3.04,0.05
0.04,-12180099.01,3.04,0.03
0.03,-12263219.76,3.04,0.03
0.07,-12297994.92,3.04,0.04
0.05,-12315599.82,3.04,0.04
0.11,-12318493.54,3.04,0.04
0.09,-12327604.57,3.04,0.04
0.01,-12340443.51,3.04,0.03
0.22,-12351455.86,3.04,0.05
0.05,-12357542.77,3.04,0.04
0.09,-12365717.2,3.04,0.04
0.2,-12372639.3,3.04,0.05
0.24,-12378357.65,3.04,0.06
0.22,-12388445.04,3.04,0.05
0.11,-12432380.72,3.04,0.04
0.06,-12443379.37,3.04,0.04
0.12,-12472699.0,3.04,0.04
0.11,-12480855.67,3.04,0.04
0.0,-12503435.35,3.04,0.03
0.03,-12506853.81,3.04,0.03
0.03,-12532229.89,3.04,0.03
0.08,-12533962.88,3.04,0.04
0.21,-12544951.89,3.04,0.05
0.17,-12563469.3,3.04,0.05
0.07,-12572849.78,3.04,0.04
0.03,-12614918.27,3.04,0.03
0.01,-12620796.22,3.04,0.03
0.14,-12623747.9,3.04,0.05
0.01,-12665938.27,3.04,0.03
0.18,-12669411.4,3.04,0.05
0.08,-12684065.47,3.04,0.04
0.23,-12703838.67,3.04,0.06
0.05,-12736479.09,3.04,0.04
0.1,-12770487.05,3.04,0.04
0.11,-12776958.1,3.04,0.04
0.01,-12808709.73,3.04,0.03
0.19,-12809941.21,3.04,0.05
0.01,-12836155.92,3.04,0.03
0.19,-12872580.89,3.04,0.05
0.23,-12896237.31,3.04,0.06
0.12,-12941496.27,3.04,0.05
0.03,-12970725.08,3.04,0.04
0.07,-12973599.21,3.04,0.04
0.19,-12978526.28,3.04,0.05
0.18,-12978929.76,3.04,0.05
0.22,-12987867.0,3.04,0.06
0.23,-13001300.4,3.04,0.06
0.11,-13001539.32,3.04,0.04
0.17,-13068992.4,3.04,0.05
0.2,-13138410.72,3.04,0.05
0.15,-13140054.31,3.04,0.05
0.05,-13164824.34,3.04,0.04
0.04,-13177755.59,3.04,0.04
0.07,-13183542.35,3.04,0.04
0.05,-13213767.74,3.04,0.04
0.15,-13223606.9,3.04,0.05
0.19,-13264402.41,3.04,0.05
0.19,-13282246.49,3.04,0.05
0.01,-13306229.72,3.04,0.04
0.06,-13306641.36,3.04,0.04
0.01,-13334390.4,3.04,0.04
0.01,-13384252.51,3.04,0.03
0.09,-13401299.24,3.04,0.04
0.1,-13402956.88,3.04,0.04
0.01,-13449497.39,3.04,0.04
0.11,-13502790.05,3.04,0.05
0.03,-13529860.95,3.04,0.04
0.13,-13573309.83,3.04,0.05
0.03,-13583985.61,3.04,0.04
0.0,-13644541.1,3.04,0.04
0.16,-13655608.98,3.04,0.05
0.15,-13665105.63,3.04,0.05
0.06,-13764492.2,3.04,0.04
0.02,-13764530.54,3.04,0.04
0.18,-13802791.29,3.04,0.06
0.09,-13809556.36,3.04,0.05
0.04,-13888464.35,3.04,0.04
0.01,-13904729.58,3.04,0.04
0.05,-13950735.44,3.04,0.04
0.1,-13987607.82,3.04,0.05
0.17,-14008324.23,3.04,0.05
0.19,-14041203.63,3.04,0.06
0.12,-14041989.63,3.04,0.05
0.15,-14043502.09,3.04,0.05
0.13,-14049113.17,3.04,0.05
0.19,-14104910.05,3.04,0.06
0.18,-14124476.43,3.04,0.06
0.08,-14135981.9,3.04,0.05
0.11,-14178073.45,3.04,0.05
0.11,-14247759.21,3.04,0.05
0.1,-14248079.25,3.04,0.05
0.11,-14343503.79,3.04,0.05
0.11,-14345137.56,3.04,0.05
0.13,-14357068.15,3.04,0.05
0.05,-14404758.03,3.04,0.04
0.11,-14430053.5,3.04,0.05
0.14,-14477516.36,3.04,0.05
0.13,-14540118.27,3.04,0.05
0.08,-14545185.44,3.04,0.05
0.16,-14670887.54,3.04,0.06
0.16,-14676404.01,3.04,0.06
0.13,-14756002.99,3.04,0.05
0.11,-14798550.25,3.04,0.05
0.13,-14845363.78,3.04,0.05
0.08,-14860728.52,3.04,0.05
0.16,-14990057.59,3.04,0.06
0.13,-15155258.07,3.04,0.06
0.02,-15167619.18,3.04,0.04
0.11,-15264774.87,3.04,0.05
0.12,-15341650.82,3.04,0.05
0.01,-15386221.8,3.04,0.04
0.01,-15400236.6,3.04,0.04
0.01,-15405205.0,3.04,0.04
0.02,-15422786.88,3.04,0.04
0.11,-15434963.25,3.04,0.05
0.05,-15460706.61,3.04,0.05
0.09,-15514054.72,3.04,0.05
0.09,-15630382.54,3.04,0.05
0.08,-15662656.28,3.04,0.05
0.01,-15775413.94,3.04,0.05
0.11,-15789099.2,3.04,0.06
0.01,-15905763.43,3.04,0.04
0.11,-15923183.19,3.04,0.06
0.07,-15964715.1,3.04,0.05
0.07,-15976774.44,3.04,0.05
0.1,-16016614.28,3.04,0.06
0.08,-16103322.43,3.04,0.05
0.01,-16120169.64,3.04,0.05
0.06,-16121093.31,3.04,0.05
0.0,-16131375.98,3.04,0.04
0.09,-16141153.37,3.04,0.05
0.04,-16201483.09,3.04,0.05
0.0,-16213377.42,3.04,0.05
0.05,-16241586.38,3.04,0.05
0.03,-16354305.4,3.04,0.05
0.1,-16413157.63,3.04,0.06
0.07,-16425145.63,3.04,0.05
0.1,-16436738.53,3.04,0.06
0.05,-16448524.27,3.04,0.05
0.01,-16487454.2,3.04,0.05
0.09,-16491077.14,3.04,0.06
0.05,-16491868.79,3.04,0.05
0.07,-16539337.14,3.04,0.05
0.1,-16559984.39,3.04,0.06
0.01,-16569591.37,3.04,0.05
0.09,-16712884.72,3.04,0.06
0.1,-16758611.79,3.04,0.06
0.07,-16764344.36,3.04,0.05
0.06,-16805796.01,3.04,0.05
0.04,-16815141.22,3.04,0.05
0.03,-16876492.58,3.04,0.05
0.01,-16899235.71,3.04,0.05
0.07,-16927273.58,3.04,0.05
0.03,-17015431.74,3.04,0.05
0.01,-17020244.2,3.04,0.05
0.06,-17056188.3,3.04,0.05
0.05,-17179120.99,3.04,0.05
0.01,-17266072.68,3.04,0.05
0.0,-17291084.83,3.04,0.05
0.04,-17331472.98,3.04,0.05
0.06,-17389313.33,3.04,0.06
0.02,-17462072.25,3.04,0.05
0.06,-17558742.66,3.04,0.06
0.01,-17689699.72,3.04,0.05
0.01,-17723811.04,3.04,0.05
0.0,-17899151.26,3.04,0.05
0.02,-17975920.64,3.04,0.05
0.02,-18041590.67,3.04,0.05
0.01,-18143201.18,3.04,0.05
0.05,-18205525.81,3.04,0.06
0.04,-18351852.17,3.04,0.06
0.0,-18394709.23,3.04,0.05
0.01,-18792473.35,3.04,0.06
0.0,-18885795.66,3.04,0.05
0.02,-19329666.42,3.04,0.06
